Room,Start_date,End_date,Cost,Is_cancelled,Number_of_nights,Breakfast,Dinner
301,2016-07-15,2016-07-17,672,True,2,False,False
302,2021-07-08,2021-07-13,1500,False,5,True,True
301,2022-09-17,2022-09-27,3000,False,10,True,True
107,2018-04-19,2018-04-24,535,False,5,True,True
301,2019-08-24,2019-08-30,1944,False,6,False,False
204,2024-08-01,2024-08-12,1540,False,11,True,True
107,2023-11-16,2023-11-17,90,False,1,False,False
106,2023-08-07,2023-08-20,1430,False,13,False,False
203,2023-12-18,2023-12-19,145,False,1,False,False
105,2023-04-21,2023-04-25,424,False,4,True,True
201,2018-03-13,2018-03-19,876,True,6,True,False
104,2022-03-12,2022-03-15,330,False,3,False,True
104,2015-09-15,2015-09-20,530,False,5,False,False
104,2021-04-14,2021-04-21,735,False,7,False,True
201,2016-04-20,2016-04-24,572,False,4,False,True
204,2019-03-06,2019-03-08,298,False,2,False,True
203,2025-01-02,2025-01-04,290,False,2,False,True
203,2023-06-01,2023-06-02,141,True,1,False,False
305,2024-04-18,2024-04-20,638,False,2,True,True
102,2020-02-15,2020-02-17,198,False,2,False,True
206,2023-11-12,2023-11-14,298,False,2,False,False
203,2019-07-01,2019-07-04,429,False,3,False,False
202,2023-05-17,2023-05-19,288,False,2,False,True
302,2024-12-20,2024-12-22,614,False,2,True,True
205,2018-12-05,2018-12-09,600,False,4,True,True
208,2023-08-17,2023-08-21,596,False,4,False,False
105,2019-03-14,2019-03-23,972,False,9,True,True
301,2023-06-20,2023-06-29,2970,True,9,True,False
207,2021-11-16,2021-11-17,149,False,1,False,True
206,2015-08-21,2015-08-26,725,False,5,False,True
109,2025-01-14,2025-01-21,665,True,7,False,True
206,2017-05-22,2017-05-31,1323,False,9,False,False
102,2016-09-06,2016-09-09,291,False,3,False,True
104,2022-05-15,2022-05-16,91,False,1,True,True
107,2016-08-21,2016-08-23,192,False,2,False,False
106,2024-02-20,2024-02-27,742,False,7,False,True
108,2021-10-12,2021-10-13,91,False,1,True,False
108,2019-10-12,2019-10-13,97,False,1,False,False
305,2021-09-21,2021-09-28,2331,True,7,True,False
107,2021-10-17,2021-10-23,540,False,6,True,True
206,2017-06-21,2017-06-22,143,False,1,False,False
207,2017-05-06,2017-05-08,294,False,2,False,False
303,2015-10-22,2015-10-23,346,False,1,False,False
203,2018-07-16,2018-07-21,720,False,5,True,True
302,2015-02-11,2015-02-15,1380,False,4,False,False
304,2020-02-25,2020-02-29,1388,False,4,True,False
201,2021-02-13,2021-02-22,1296,False,9,True,True
106,2023-02-19,2023-02-21,214,False,2,False,False
109,2023-02-25,2023-03-02,485,False,5,False,False
101,2019-09-15,2019-09-16,106,False,1,False,False
301,2018-09-16,2018-09-17,302,False,1,False,True
201,2023-09-17,2023-09-20,450,False,3,False,False
109,2018-12-28,2018-12-29,110,False,1,True,True
108,2022-04-08,2022-04-11,306,False,3,False,False
207,2017-11-16,2017-11-21,725,True,5,False,False
107,2018-02-23,2018-03-06,1133,False,11,True,True
103,2024-03-24,2024-03-28,412,False,4,False,False
303,2015-12-12,2015-12-13,331,False,1,True,False
102,2018-04-02,2018-04-12,1010,False,10,True,True
204,2019-05-22,2019-05-23,144,False,1,False,False
106,2017-11-08,2017-11-16,728,False,8,False,False
202,2019-12-14,2019-12-16,294,False,2,True,True
109,2023-12-07,2023-12-10,303,False,3,False,False
104,2020-09-13,2020-09-19,636,False,6,True,True
101,2021-05-23,2021-05-25,192,False,2,False,False
104,2015-11-23,2015-11-27,432,False,4,True,True
205,2015-03-18,2015-03-21,432,False,3,False,False
301,2021-03-31,2021-04-14,4494,False,14,True,True
106,2020-12-08,2020-12-11,327,False,3,False,False
305,2021-02-27,2021-03-03,1324,False,4,True,True
303,2015-11-06,2015-11-10,1308,False,4,True,False
202,2024-10-25,2024-10-31,900,False,6,True,True
203,2022-05-01,2022-05-04,429,True,3,False,True
203,2020-06-17,2020-06-22,725,False,5,False,False
204,2022-12-02,2022-12-04,296,False,2,True,True
305,2018-01-19,2018-01-21,628,False,2,False,False
207,2016-05-19,2016-05-20,140,False,1,False,False
110,2017-11-16,2017-11-21,530,False,5,False,False
108,2022-10-25,2022-10-30,535,False,5,False,False
201,2022-11-22,2022-11-26,600,False,4,False,False
206,2019-12-14,2019-12-24,1500,False,10,True,True
105,2024-11-21,2024-11-23,204,False,2,True,True
110,2019-05-13,2019-05-20,700,False,7,False,False
303,2016-08-02,2016-08-07,1510,False,5,True,True
101,2020-03-27,2020-03-28,108,False,1,False,False
107,2024-10-09,2024-10-13,436,False,4,False,True
105,2016-04-10,2016-04-16,630,False,6,False,False
109,2020-01-15,2020-01-23,744,False,8,True,True
109,2017-01-30,2017-02-04,540,False,5,False,True
303,2023-08-20,2023-08-22,700,False,2,True,True
210,2015-07-30,2015-08-03,564,False,4,False,False
209,2019-02-09,2019-02-12,450,False,3,False,False
302,2023-11-03,2023-11-05,606,False,2,True,True
109,2016-08-08,2016-08-09,103,False,1,False,False
208,2022-06-22,2022-06-23,150,False,1,False,False
207,2022-01-03,2022-01-04,142,False,1,True,True
208,2022-11-07,2022-11-11,580,False,4,True,True
209,2023-08-18,2023-08-19,149,False,1,False,False
108,2018-07-31,2018-08-05,475,False,5,True,True
109,2024-02-19,2024-03-04,1498,False,14,True,True
302,2015-03-14,2015-03-15,348,False,1,False,False
207,2015-06-08,2015-06-12,568,False,4,True,True
110,2019-10-23,2019-10-24,102,False,1,False,True
107,2021-01-20,2021-01-21,109,False,1,True,True
209,2023-08-22,2023-08-29,980,False,7,False,False
202,2016-11-14,2016-11-15,146,False,1,False,False
303,2017-08-19,2017-08-22,1011,True,3,False,False
301,2018-09-18,2018-09-20,608,False,2,True,True
209,2017-03-28,2017-03-31,423,False,3,True,True
104,2022-03-27,2022-03-30,276,False,3,False,False
106,2015-11-06,2015-11-07,98,False,1,False,False
105,2020-08-19,2020-08-24,465,True,5,False,False
110,2021-01-07,2021-01-09,210,True,2,True,True
209,2015-03-26,2015-04-01,882,False,6,False,False
209,2018-01-27,2018-01-31,564,False,4,True,True
109,2021-11-07,2021-11-09,208,False,2,False,True
302,2022-08-10,2022-08-13,1017,True,3,False,True
302,2024-10-02,2024-10-05,924,False,3,False,False
201,2015-08-15,2015-08-17,280,False,2,False,False
109,2024-08-22,2024-08-23,95,False,1,False,False
207,2024-01-17,2024-01-28,1562,True,11,True,True
304,2017-12-11,2017-12-12,312,False,1,False,False
304,2016-08-27,2016-08-31,1356,False,4,True,True
203,2022-03-13,2022-03-14,148,False,1,False,True
102,2015-05-06,2015-05-08,198,False,2,True,True
304,2018-08-20,2018-08-27,2450,False,7,True,True
304,2021-03-30,2021-03-31,324,False,1,False,False
304,2024-02-23,2024-02-26,915,False,3,False,False
209,2018-10-21,2018-10-26,710,False,5,True,False
105,2024-04-23,2024-04-30,749,False,7,False,False
107,2018-08-12,2018-08-22,1030,False,10,True,True
203,2023-12-27,2023-12-30,420,False,3,False,False
209,2023-10-27,2023-10-30,423,False,3,False,False
201,2018-02-04,2018-02-09,715,False,5,False,False
105,2018-04-23,2018-04-24,95,False,1,True,False
304,2018-12-23,2018-12-24,320,False,1,False,False
104,2018-04-29,2018-05-01,188,False,2,False,True
209,2016-04-28,2016-05-02,572,False,4,True,False
103,2021-04-21,2021-04-26,510,False,5,True,True
302,2020-07-07,2020-07-11,1208,False,4,True,True
105,2015-09-23,2015-09-29,576,False,6,False,False
105,2015-04-22,2015-04-26,364,False,4,True,True
303,2015-06-03,2015-06-06,951,False,3,True,False
203,2022-01-26,2022-02-01,846,False,6,True,True
109,2018-02-22,2018-02-23,98,False,1,True,True
103,2017-08-08,2017-08-15,756,False,7,False,False
204,2024-04-20,2024-04-26,870,False,6,True,True
204,2024-10-07,2024-10-12,740,False,5,True,False
203,2017-02-05,2017-02-08,426,False,3,True,False
105,2015-11-11,2015-11-14,285,False,3,False,False
109,2017-09-09,2017-09-14,455,False,5,True,True
109,2019-07-28,2019-07-30,196,False,2,True,False
204,2019-09-14,2019-09-18,596,False,4,False,False
108,2023-01-22,2023-01-23,105,False,1,False,True
305,2017-03-24,2017-04-02,3078,False,9,False,False
210,2015-04-13,2015-04-15,286,False,2,False,False
103,2024-10-13,2024-10-15,186,False,2,True,True
102,2020-06-18,2020-06-19,108,False,1,False,False
303,2017-08-09,2017-08-13,1308,False,4,False,True
204,2024-11-23,2024-11-25,298,False,2,False,False
201,2015-03-07,2015-03-16,1350,False,9,True,False
107,2017-05-15,2017-05-16,109,False,1,False,False
110,2020-01-09,2020-01-16,630,False,7,False,False
201,2023-01-13,2023-01-17,588,False,4,True,True
101,2018-10-06,2018-10-09,306,False,3,False,False
102,2015-07-11,2015-07-12,107,False,1,True,True
210,2024-07-09,2024-07-10,147,True,1,False,False
203,2018-01-22,2018-01-24,296,False,2,True,True
110,2021-10-22,2021-10-23,94,False,1,False,False
103,2020-08-29,2020-09-12,1526,False,14,True,True
208,2024-09-29,2024-10-10,1617,False,11,True,True
206,2018-01-12,2018-01-13,145,False,1,False,True
110,2017-08-19,2017-08-26,651,False,7,True,True
206,2024-12-07,2024-12-15,1160,False,8,True,True
302,2017-06-06,2017-06-07,344,False,1,True,True
103,2022-09-22,2022-09-25,303,False,3,False,False
102,2018-10-30,2018-11-02,273,False,3,False,True
203,2015-03-16,2015-03-17,142,False,1,False,False
202,2015-07-24,2015-07-29,700,False,5,True,True
208,2021-12-21,2021-12-25,572,False,4,True,True
108,2021-09-04,2021-09-07,312,True,3,False,True
202,2015-09-01,2015-09-10,1332,False,9,True,True
103,2024-06-01,2024-06-06,540,False,5,False,False
102,2020-10-31,2020-11-01,107,False,1,False,False
301,2024-06-23,2024-06-26,1047,False,3,True,True
301,2021-11-18,2021-11-19,331,False,1,False,False
205,2017-09-08,2017-09-17,1314,False,9,True,True
205,2022-08-21,2022-08-22,146,False,1,False,True
207,2021-04-04,2021-04-05,141,False,1,False,False
105,2022-06-11,2022-06-12,103,False,1,False,True
302,2019-11-10,2019-11-11,328,False,1,False,True
101,2017-01-27,2017-01-28,97,False,1,False,False
103,2016-02-06,2016-02-07,100,False,1,False,False
105,2017-07-04,2017-07-05,103,False,1,False,False
110,2023-03-17,2023-03-18,108,False,1,False,False
201,2020-06-20,2020-06-21,144,False,1,False,False
205,2018-09-09,2018-09-14,750,False,5,True,True
102,2018-11-30,2018-12-01,92,False,1,False,False
105,2022-07-09,2022-07-11,212,False,2,False,False
109,2024-08-24,2024-08-26,182,False,2,False,True
303,2020-09-06,2020-09-07,323,False,1,True,False
204,2017-01-26,2017-02-03,1160,False,8,True,True
110,2021-06-16,2021-06-17,98,False,1,False,False
102,2020-06-22,2020-06-25,327,False,3,False,False
304,2019-10-24,2019-10-31,2177,False,7,False,False
305,2022-11-19,2022-11-22,993,False,3,False,True
304,2021-05-12,2021-05-13,345,False,1,False,False
109,2022-07-30,2022-08-02,276,False,3,False,True
209,2016-01-31,2016-02-06,870,False,6,True,True
202,2015-12-13,2015-12-14,140,False,1,False,True
104,2017-04-24,2017-05-01,763,False,7,True,True
305,2018-04-27,2018-04-30,999,False,3,False,False
302,2017-07-10,2017-07-13,987,False,3,False,False
105,2015-08-14,2015-08-17,282,False,3,False,False
204,2023-01-18,2023-01-23,740,False,5,True,True
101,2023-07-11,2023-07-12,91,False,1,False,False
106,2016-06-20,2016-06-21,98,False,1,False,False
109,2018-10-10,2018-10-11,105,True,1,False,False
209,2017-08-23,2017-08-26,423,False,3,False,False
105,2018-02-04,2018-02-08,432,False,4,True,True
208,2015-04-24,2015-04-29,730,False,5,False,False
207,2023-02-01,2023-02-05,576,False,4,False,False
102,2015-10-11,2015-10-19,840,False,8,True,True
207,2016-05-17,2016-05-18,140,False,1,False,False
108,2023-02-07,2023-02-11,380,False,4,True,True
104,2017-01-08,2017-01-18,1040,False,10,True,True
105,2021-02-26,2021-03-01,294,False,3,False,False
203,2015-02-16,2015-02-17,147,False,1,False,False
209,2015-05-09,2015-05-19,1430,False,10,True,True
203,2023-07-23,2023-07-24,142,False,1,False,False
305,2018-07-24,2018-07-26,644,False,2,True,True
105,2022-02-17,2022-02-19,192,False,2,False,False
104,2023-03-16,2023-03-18,220,False,2,False,False
108,2022-12-07,2022-12-11,372,False,4,True,True
207,2020-04-20,2020-04-22,282,False,2,False,False
108,2017-01-15,2017-01-22,770,False,7,False,False
301,2015-02-16,2015-03-01,4056,False,13,False,False
108,2019-04-30,2019-05-01,90,False,1,False,False
301,2015-07-09,2015-07-13,1240,False,4,False,False
109,2022-04-27,2022-05-09,1248,False,12,False,False
205,2016-07-08,2016-07-09,147,False,1,False,True
203,2016-03-31,2016-04-11,1606,False,11,True,False
203,2018-09-21,2018-09-29,1136,False,8,True,False
204,2023-11-27,2023-12-01,600,False,4,False,False
201,2019-03-14,2019-03-22,1128,False,8,True,False
110,2020-12-11,2020-12-15,396,False,4,True,False
301,2018-11-29,2018-11-30,333,False,1,False,False
208,2016-10-05,2016-10-10,745,False,5,True,True
106,2020-01-07,2020-01-09,212,False,2,False,True
209,2017-06-14,2017-06-18,584,False,4,True,True
105,2024-05-20,2024-05-26,648,False,6,True,True
303,2016-07-31,2016-08-01,348,False,1,False,False
106,2020-05-25,2020-05-26,93,False,1,False,False
101,2020-03-06,2020-03-12,648,False,6,True,False
302,2020-10-05,2020-10-07,700,False,2,False,True
303,2018-12-04,2018-12-06,694,False,2,False,False
305,2016-12-28,2017-01-01,1376,False,4,False,False
202,2015-11-06,2015-11-08,288,False,2,False,False
207,2019-02-03,2019-02-06,450,False,3,False,False
203,2020-12-11,2020-12-17,894,False,6,False,False
201,2021-10-05,2021-10-13,1176,False,8,True,True
304,2022-08-26,2022-09-04,2835,False,9,True,True
207,2019-09-26,2019-10-01,730,False,5,True,True
201,2016-06-04,2016-06-05,140,False,1,False,False
106,2015-05-22,2015-05-24,186,False,2,True,True
210,2022-10-22,2022-10-30,1160,True,8,True,True
103,2021-11-18,2021-11-23,455,False,5,False,False
208,2018-03-15,2018-03-18,420,False,3,False,False
108,2023-12-20,2023-12-24,420,False,4,True,True
201,2024-04-29,2024-05-04,700,False,5,False,False
103,2021-07-23,2021-07-26,318,False,3,False,True
107,2021-08-01,2021-08-02,107,False,1,False,True
206,2018-11-28,2018-11-29,149,False,1,False,True
202,2018-03-28,2018-03-29,150,False,1,False,False
108,2018-02-02,2018-02-03,96,False,1,True,True
304,2023-06-07,2023-06-11,1252,True,4,True,True
101,2016-04-26,2016-04-29,306,False,3,False,False
105,2022-09-21,2022-09-30,819,False,9,False,True
208,2024-12-03,2024-12-06,426,False,3,True,True
110,2017-07-09,2017-07-14,530,False,5,False,False
109,2017-09-19,2017-09-23,396,False,4,True,False
105,2015-03-13,2015-03-16,303,True,3,False,False
102,2020-12-17,2020-12-22,460,False,5,False,False
101,2018-02-25,2018-03-02,485,False,5,True,True
110,2022-03-08,2022-03-12,424,False,4,False,False
207,2023-09-20,2023-09-26,858,False,6,True,True
204,2015-10-09,2015-10-12,435,False,3,False,False
103,2021-06-07,2021-06-13,582,False,6,False,False
203,2023-12-01,2023-12-02,145,False,1,False,False
305,2018-06-21,2018-06-22,318,False,1,False,False
210,2018-01-21,2018-01-22,143,False,1,True,True
305,2015-07-18,2015-07-20,604,False,2,True,True
210,2023-03-10,2023-03-15,730,False,5,True,True
206,2018-12-05,2018-12-08,426,False,3,False,False
209,2025-01-25,2025-02-05,1551,False,11,True,True
110,2023-03-23,2023-03-25,190,False,2,False,False
207,2015-02-10,2015-02-13,420,False,3,False,False
108,2023-06-07,2023-06-09,216,False,2,True,True
201,2020-12-01,2020-12-11,1400,False,10,True,True
204,2016-04-14,2016-04-25,1551,False,11,False,False
303,2020-07-09,2020-07-10,322,True,1,False,False
110,2015-05-25,2015-05-28,276,False,3,False,False
205,2019-06-13,2019-06-18,715,False,5,True,True
103,2021-08-04,2021-08-08,392,False,4,True,True
109,2021-02-04,2021-02-07,306,False,3,True,True
302,2021-05-17,2021-05-18,345,False,1,True,True
303,2015-03-18,2015-03-21,984,False,3,False,True
104,2023-04-23,2023-04-24,95,False,1,False,False
303,2019-06-22,2019-06-24,672,False,2,True,True
204,2018-02-13,2018-02-16,450,False,3,False,False
107,2022-07-19,2022-07-21,184,False,2,False,True
102,2015-04-27,2015-05-01,364,False,4,True,True
305,2021-10-22,2021-11-02,3531,False,11,True,False
301,2018-12-08,2018-12-09,323,False,1,False,False
204,2017-10-12,2017-10-15,441,False,3,True,True
108,2020-02-21,2020-02-25,416,False,4,False,True
206,2017-08-23,2017-08-26,432,False,3,True,True
102,2022-08-22,2022-08-27,530,False,5,False,True
302,2023-06-15,2023-06-16,334,False,1,False,False
205,2021-09-26,2021-09-28,282,False,2,False,False
102,2019-09-21,2019-09-22,101,True,1,False,False
207,2024-09-29,2024-10-02,435,False,3,False,False
210,2021-07-13,2021-07-16,435,False,3,False,False
207,2021-03-04,2021-03-06,292,False,2,True,True
103,2021-02-20,2021-03-01,990,False,9,True,True
109,2024-03-05,2024-03-08,294,False,3,True,True
206,2016-11-09,2016-11-10,147,False,1,True,True
110,2017-12-21,2017-12-23,206,True,2,False,False
110,2019-07-27,2019-08-07,1023,False,11,True,True
110,2017-04-02,2017-04-04,212,False,2,False,False
104,2025-01-14,2025-01-17,321,False,3,False,False
106,2016-10-23,2016-10-27,368,False,4,True,True
301,2024-04-22,2024-04-24,696,False,2,False,False
208,2018-05-24,2018-05-26,292,False,2,True,False
105,2020-03-18,2020-03-21,315,False,3,False,False
301,2018-02-16,2018-02-22,1818,False,6,True,False
208,2019-11-08,2019-11-11,450,False,3,True,True
106,2024-10-03,2024-10-04,101,False,1,False,False
103,2024-09-21,2024-09-25,412,False,4,False,True
303,2015-09-03,2015-09-14,3850,False,11,True,True
103,2020-03-21,2020-03-22,107,False,1,True,True
304,2020-03-22,2020-03-28,2028,False,6,False,False
207,2022-08-19,2022-08-20,148,False,1,True,True
301,2023-07-17,2023-07-18,325,False,1,False,False
201,2020-07-08,2020-07-09,140,False,1,False,False
209,2022-07-27,2022-07-28,140,False,1,False,False
101,2023-01-08,2023-01-10,214,False,2,False,True
209,2022-02-11,2022-02-13,288,False,2,False,True
206,2016-08-18,2016-08-24,894,False,6,False,False
108,2016-09-04,2016-09-12,872,False,8,True,False
203,2019-09-13,2019-09-16,426,False,3,False,False
207,2022-08-03,2022-08-05,280,False,2,True,True
303,2023-02-02,2023-02-05,930,False,3,False,False
109,2018-05-01,2018-05-03,204,False,2,False,False
206,2016-07-05,2016-07-16,1606,False,11,True,True
305,2022-04-07,2022-04-09,616,False,2,False,False
104,2018-03-16,2018-03-22,588,False,6,True,True
201,2017-05-11,2017-05-12,149,False,1,False,False
107,2019-01-18,2019-01-22,420,False,4,True,False
104,2018-09-03,2018-09-10,749,False,7,False,False
108,2021-02-11,2021-02-22,1001,False,11,True,True
107,2015-08-03,2015-08-04,99,False,1,False,False
204,2017-12-11,2017-12-14,423,False,3,False,False
104,2021-10-28,2021-10-29,102,False,1,False,False
105,2021-11-06,2021-11-07,107,False,1,False,False
107,2024-08-25,2024-08-27,204,False,2,True,True
305,2016-05-01,2016-05-03,626,False,2,False,True
207,2017-11-10,2017-11-13,441,False,3,False,False
104,2023-08-02,2023-08-03,94,False,1,False,False
105,2020-02-28,2020-03-03,404,True,4,True,True
202,2021-08-03,2021-08-07,588,False,4,False,False
207,2016-07-26,2016-07-28,280,False,2,True,True
104,2020-11-29,2020-11-30,94,False,1,False,True
305,2019-02-06,2019-02-14,2464,False,8,False,False
105,2023-03-03,2023-03-07,416,False,4,True,True
201,2023-12-31,2024-01-09,1314,True,9,True,True
206,2020-04-03,2020-04-08,710,False,5,False,False
201,2021-08-17,2021-08-26,1260,False,9,True,True
204,2024-11-07,2024-11-08,143,True,1,False,False
104,2018-07-31,2018-08-07,665,False,7,True,False
104,2017-04-21,2017-04-22,92,False,1,False,False
110,2022-08-17,2022-08-18,90,True,1,True,True
107,2017-05-17,2017-05-19,190,False,2,True,True
201,2018-09-07,2018-09-08,143,False,1,True,True
102,2016-12-26,2017-01-08,1391,True,13,False,True
209,2016-03-07,2016-03-10,441,True,3,False,True
106,2018-05-21,2018-05-23,186,False,2,False,False
108,2019-08-19,2019-08-20,96,False,1,False,False
104,2025-01-19,2025-01-24,485,False,5,True,False
303,2016-07-05,2016-07-09,1216,False,4,False,True
206,2016-03-10,2016-03-16,894,False,6,False,True
304,2024-08-13,2024-08-16,996,False,3,False,False
203,2017-06-20,2017-06-23,432,False,3,False,True
106,2022-10-08,2022-10-11,285,True,3,False,False
104,2024-02-21,2024-02-28,630,False,7,True,True
303,2021-06-17,2021-06-19,672,False,2,False,True
107,2023-05-06,2023-05-11,520,False,5,False,False
102,2015-12-15,2015-12-17,220,False,2,False,False
110,2017-02-13,2017-02-26,1196,False,13,False,False
108,2018-04-18,2018-04-30,1272,False,12,True,True
210,2023-07-29,2023-08-02,568,False,4,True,True
110,2023-02-22,2023-02-26,392,False,4,False,True
304,2017-11-06,2017-11-08,690,False,2,True,True
208,2015-07-04,2015-07-05,150,False,1,True,True
207,2021-09-07,2021-09-08,146,False,1,True,True
108,2021-11-26,2021-11-27,97,False,1,False,False
108,2017-06-20,2017-06-21,97,False,1,False,False
104,2019-08-07,2019-08-09,194,False,2,False,True
303,2019-04-27,2019-04-28,317,False,1,False,False
105,2021-09-25,2021-10-04,936,False,9,True,True
108,2023-12-11,2023-12-12,102,False,1,False,False
205,2021-10-15,2021-10-23,1192,False,8,True,False
105,2024-11-06,2024-11-07,98,False,1,False,True
108,2017-06-01,2017-06-02,108,False,1,False,True
210,2016-05-11,2016-05-15,584,False,4,False,False
102,2021-07-27,2021-07-28,94,False,1,False,False
305,2020-01-08,2020-01-15,2212,False,7,False,False
305,2021-05-05,2021-05-08,939,False,3,False,False
110,2017-12-30,2017-12-31,93,False,1,True,True
108,2015-12-09,2015-12-15,558,False,6,False,False
103,2018-05-12,2018-05-14,182,False,2,False,False
303,2015-12-30,2016-01-01,644,False,2,True,False
206,2016-11-10,2016-11-12,292,False,2,False,False
108,2016-08-28,2016-08-30,220,False,2,False,False
209,2021-03-06,2021-03-14,1128,False,8,True,True
206,2017-01-30,2017-01-31,143,False,1,False,True
205,2020-07-11,2020-07-16,730,False,5,False,True
102,2024-12-02,2024-12-04,198,False,2,False,False
210,2017-06-26,2017-07-09,1833,False,13,True,True
105,2017-04-19,2017-04-28,810,False,9,True,True
303,2020-11-01,2020-11-02,302,False,1,True,True
304,2020-12-22,2020-12-23,313,False,1,False,False
304,2022-09-27,2022-09-28,302,False,1,False,False
201,2019-02-16,2019-02-21,705,False,5,True,True
103,2023-07-20,2023-07-22,200,True,2,False,False
203,2015-02-21,2015-03-03,1410,False,10,True,False
206,2018-11-13,2018-11-16,423,False,3,False,False
206,2015-06-05,2015-06-07,284,False,2,False,False
108,2023-12-05,2023-12-06,101,False,1,False,True
209,2015-10-29,2015-11-03,720,False,5,False,False
210,2024-12-30,2025-01-05,846,True,6,False,False
305,2023-03-14,2023-03-15,326,False,1,False,False
209,2015-03-05,2015-03-16,1540,False,11,True,True
203,2020-09-10,2020-09-14,576,False,4,False,False
103,2020-10-13,2020-10-15,190,False,2,False,True
206,2019-04-07,2019-04-19,1800,False,12,True,False
302,2022-05-27,2022-06-01,1705,False,5,True,True
208,2018-03-12,2018-03-13,143,False,1,False,False
204,2019-11-14,2019-11-16,288,False,2,False,False
108,2024-07-11,2024-07-12,98,False,1,False,False
205,2017-12-16,2017-12-22,876,False,6,False,False
301,2020-05-30,2020-05-31,338,False,1,False,False
303,2017-11-23,2017-11-24,335,False,1,True,True
207,2017-09-24,2017-09-27,435,True,3,False,False
209,2017-09-25,2017-10-08,1859,False,13,True,True
305,2021-07-25,2021-07-26,309,False,1,False,False
101,2020-06-12,2020-06-13,108,False,1,False,False
207,2022-11-24,2022-11-27,450,False,3,False,False
105,2019-10-28,2019-11-11,1400,False,14,False,False
201,2016-08-18,2016-08-21,423,False,3,False,False
106,2024-04-13,2024-04-14,96,False,1,True,True
302,2022-12-17,2022-12-19,638,False,2,False,False
101,2024-09-23,2024-09-24,102,False,1,False,False
102,2019-10-26,2019-10-29,303,False,3,False,False
208,2022-09-13,2022-09-15,292,False,2,False,False
106,2016-03-20,2016-03-31,1100,False,11,False,False
304,2018-06-09,2018-06-10,347,False,1,False,False
206,2022-12-20,2022-12-21,141,False,1,False,False
204,2020-01-03,2020-01-05,294,False,2,False,True
201,2024-10-07,2024-10-08,142,False,1,False,False
201,2017-03-23,2017-03-27,580,False,4,True,False
202,2015-04-13,2015-04-21,1176,False,8,False,False
205,2024-08-29,2024-09-04,876,False,6,True,True
301,2020-03-07,2020-03-11,1328,False,4,False,False
103,2019-03-10,2019-03-15,545,False,5,False,True
105,2018-10-25,2018-10-31,576,False,6,True,True
210,2017-05-29,2017-05-30,143,False,1,True,True
201,2015-09-13,2015-09-14,145,False,1,False,False
104,2020-10-17,2020-10-20,330,False,3,False,False
303,2022-05-01,2022-05-06,1585,False,5,False,False
203,2024-04-03,2024-04-10,1022,False,7,False,True
207,2022-07-16,2022-07-17,147,False,1,False,False
208,2023-02-28,2023-03-04,600,False,4,True,False
305,2023-12-23,2023-12-27,1356,False,4,False,False
202,2018-08-13,2018-08-21,1128,False,8,True,True
208,2018-09-20,2018-09-30,1500,False,10,True,True
106,2020-01-20,2020-01-23,285,False,3,False,False
301,2024-11-02,2024-11-05,1047,False,3,False,False
210,2020-12-15,2020-12-16,143,False,1,False,True
302,2019-03-25,2019-03-26,335,False,1,True,True
208,2021-09-22,2021-09-30,1192,False,8,True,False
207,2020-04-03,2020-04-04,143,False,1,True,True
206,2021-10-06,2021-10-11,715,False,5,True,False
207,2018-06-28,2018-07-04,840,False,6,True,False
206,2016-05-05,2016-05-07,290,False,2,False,True
109,2016-06-10,2016-06-11,110,False,1,False,False
205,2015-07-16,2015-07-19,420,False,3,False,False
203,2021-01-15,2021-01-17,280,False,2,False,False
206,2019-02-22,2019-02-26,596,False,4,True,False
202,2021-12-17,2021-12-18,150,False,1,True,True
301,2022-11-03,2022-11-04,305,False,1,False,False
101,2024-11-13,2024-11-14,105,False,1,False,False
203,2016-11-07,2016-11-12,710,True,5,False,False
202,2016-11-22,2016-11-23,144,False,1,False,False
201,2024-08-28,2024-09-01,584,False,4,True,True
107,2015-06-10,2015-06-11,98,True,1,False,False
101,2022-07-21,2022-07-23,194,False,2,False,True
304,2017-03-06,2017-03-07,318,False,1,True,True
206,2016-03-16,2016-03-23,987,False,7,False,False
202,2017-03-23,2017-03-24,140,False,1,False,False
207,2021-07-27,2021-07-28,149,False,1,False,False
202,2024-11-15,2024-11-16,144,False,1,True,False
204,2018-08-27,2018-08-31,600,False,4,False,True
204,2019-08-22,2019-08-23,147,False,1,True,False
305,2020-07-16,2020-07-20,1364,False,4,True,True
210,2022-03-04,2022-03-16,1680,True,12,True,True
101,2022-05-10,2022-05-13,291,False,3,True,True
204,2021-04-16,2021-04-20,584,False,4,True,True
102,2020-10-09,2020-10-13,388,False,4,True,False
204,2017-11-26,2017-11-29,423,False,3,True,False
101,2024-06-09,2024-06-13,420,False,4,True,False
205,2019-04-28,2019-05-05,1036,False,7,False,False
209,2020-01-08,2020-01-12,592,False,4,False,False
102,2019-01-02,2019-01-12,950,False,10,False,False
302,2024-06-30,2024-07-01,311,False,1,False,True
102,2024-12-10,2024-12-12,212,False,2,True,True
209,2020-08-28,2020-09-01,588,True,4,False,False
203,2018-10-01,2018-10-11,1470,False,10,True,True
102,2019-05-24,2019-05-25,97,False,1,False,False
304,2019-11-02,2019-11-03,332,False,1,False,False
106,2017-01-15,2017-01-16,107,False,1,False,False
209,2015-03-16,2015-03-17,145,False,1,False,False
110,2016-06-13,2016-06-17,388,False,4,True,True
